artist	title	original_songs
らむだーじゃん	月の雫	東方萃夢想
らむだーじゃん	紅茶色の空から	暮色蒼然
らむだーじゃん	Raincoat	御柱の墓場　～ Grave of Being
らむだーじゃん	アトカタ	幽雅に咲かせ、墨染の桜　～ Border of Life
アールグレイ feat.アリス・マーガトロイド	操りの森 ～Forest of Troides～	ブクレシュティの人形師/人形裁判　～ 人の形弄びし少女
アールグレイ feat.八坂神奈子	天の海 ～From the sea of rainy sky～	御柱の墓場　～ Grave of Being/神さびた古戦場　～ Suwa Foughten Field
アールグレイ feat.古明地こいし	secret rose	ラストリモート/ハルトマンの妖怪少女
アールグレイ feat.古明地さとり	Guilty -secret rose SATORI style-	ラストリモート/ハルトマンの妖怪少女
アールグレイ feat.古明地さとり	EYE To Eyes	ハートフェルトファンシー
アールグレイ feat.古明地さとり	Light & Dark EYES	ハートフェルトファンシー/少女さとり　～ 3rd eye
アールグレイ feat.四季映姫	焔 homura	六十年目の東方裁判　～ Fate of Sixty Years
アールグレイ feat.射命丸文	DISTANCE WIND	天狗が見ている　～ Black Eyes/風神少女
アールグレイ feat.射命丸文	彩歌抄 -SAIKASYOU-	あなたの町の怪事件/無間の鐘　～ Infinite Nightmare
アールグレイ feat.射命丸文	NAYUTA	妖怪の山　～ Mysterious Mountain/妖怪モダンコロニー
アールグレイ feat.射命丸文	WINDY FLOWER ～風に咲く花～	妖怪の山　～ Mysterious Mountain/あなたの町の怪事件/ネメシスの要塞
アールグレイ feat.東風谷早苗	Way of the Miracle	信仰は儚き人間の為に
アールグレイ feat.東風谷早苗	想い風 ～The wind connects the world～	信仰は儚き人間の為に
アールグレイ feat.東風谷早苗、八坂神奈子、洩矢諏訪子	神々の恋物語	紅楼　～ Eastern Dream.../神々が恋した幻想郷
アールグレイ feat.比那名居天子	Angel's Justice	有頂天変　～ Wonderful Heaven/幼心地の有頂天
アールグレイ feat.河城にとり	あした天気になれ!	芥川龍之介の河童　～ Candid Friend
アールグレイ feat.洩矢諏訪子	唄う地球 ～Memories in interiors of eyes～	明日ハレの日、ケの昨日/ネイティブフェイス
アールグレイ feat.西行寺幽々子	恋染めの桜	アルティメットトゥルース/幽雅に咲かせ、墨染の桜　～ Border of Life
アールグレイ feat.魂魄妖夢	妖春夢	広有射怪鳥事　～ Till When?
イオシス	taboo tears you up	ツェペシュの幼き末裔/亡き王女の為のセプテット/魔法少女達の百年祭/U.N.オーエンは彼女なのか？
イオシス/3L	タイヨウノハナ	今昔幻想郷　～ Flower Land
イオシス/3L	行列のできるえーりん診療所	千年幻想郷　～ History of the Moon/竹取飛翔　～ Lunatic Princess
イオシス/3L	Unlocked girl ～密室を出た少女	ラクトガール　～ 少女密室
イオシス/3L	Miracle∞Hinacle	厄神様の通り道　～ Dark Road/運命のダークサイド
イオシス/3L	Pray	信仰は儚き人間の為に
イオシス/3L	惑いて来たれ、遊惰な神隠し ～Border of Death	ネクロファンタジア
イオシス/3L(NJK Record)	why I wanna know	ラストリモート/ハルトマンの妖怪少女
イオシス/3L(NJK Record)	未確認幻想飛行ダンス	夜空のユーフォーロマンス/平安のエイリアン
イオシス/3L(NJK Record)	信撃リザレクション	御柱の墓場　～ Grave of Being/神さびた古戦場　～ Suwa Foughten Field
イオシス/3L(NJK Record)，龍波しゅういち(IOSYS)，あゆ(IOSYS)	ハートフルネコロマンサー	死体旅行　～ Be of good cheer!
イオシス/709sec.(SOUND HOLIC)	Reality is Empty	デザイアドライブ
イオシス/>>96(HAPPY I SCREAM!!)	ねこ巫女れいむ(PUNK IT! ver.)	少女綺想曲　～ Dream Battle
イオシス/>>96(HAPPY I SCREAM!!)	星空指数	ルーネイトエルフ/おてんば恋娘
イオシス/>>96(HAPPY I SCREAM!!)	アリス・マーガトロイドは五線譜の夢を見るか?	プラスチックマインド/人形裁判　～ 人の形弄びし少女
イオシス/>>96(HAPPY I SCREAM!!)	春の来なさ	天空の花の都
イオシス/>>96(HAPPY I SCREAM!!)	アーティフィシャル・チルドレン(PUNK IT! ver.)	Romantic Children/不思議の国のアリス
イオシス/>>96(HAPPY I SCREAM!!)	瞬刻のディスティニー	メイドと血の懐中時計
イオシス/>>96(HAPPY I SCREAM!!)	櫻結び	幽雅に咲かせ、墨染の桜　～ Border of Life
イオシス/>>96(HAPPY I SCREAM!!)	BBA88～KANTIGAI AGING～	幽雅に咲かせ、墨染の桜　～ Border of Life/ネクロファンタジア/千年幻想郷　～ History of the Moon/神さびた古戦場　～ Suwa Foughten Field/感情の摩天楼　～ Cosmic Mind
イオシス/ARM，ARM子	勇者わんわん	フォールオブフォール　～ 秋めく滝/妖怪モダンコロニー
イオシス/CAMET	願うこの身よ、燃えて月までも	月まで届け、不死の煙
イオシス/CAMET	Love's spark!!	恋色マスタースパーク
イオシス/D.watt(IOSYS)	ファイナライザー	ヴワル魔法図書館/ラクトガール　～ 少女密室
イオシス/Dummy	蓬莱の想い人	竹取飛翔　～ Lunatic Princess
イオシス/Dummy	Don't Look Back!	明日ハレの日、ケの昨日/ネイティブフェイス
イオシス/Dummy	silver and white star	プレインエイジア
イオシス/Dummy	背徳の蕾	亡き王女の為のセプテット
イオシス/Dummy、nyanyannya、龍波しゅういち、メグロユウコ、3L	B・E・E・R	童祭　～ Innocent Treasures
イオシス/Dummy，あさな	二つの翼	Lotus Road/Border Land/Magic Shop of Raspberry
イオシス/LIQU@。(@-dash!)	退廃的ペシミズム	ブクレシュティの人形師/人形裁判　～ 人の形弄びし少女
イオシス/NANA TAKAHASHI(SOUND HOLIC)	midnight lightning bolt	ティアオイエツォン(withered leaf)/妖々跋扈
イオシス/Poron	U.N.オーエンが彼女だったとしたら?	U.N.オーエンは彼女なのか？
イオシス/Poron・3L	恋に焦がれた八百万	人恋し神様　～ Romantic Fall/稲田姫様に叱られるから
イオシス/Shihori(A-one)	あたし色	亡き王女の為のセプテット
イオシス/Shihori(A-one)	トロゥマの露	少女さとり　～ 3rd eye
イオシス/YAMATO(PEASIDE SOUNDS LABEL)	Things Fall Apart	神々が恋した幻想郷
イオシス/frayja(Innocent Key)	門番少女ちゅうかなめいりん	上海紅茶館　～ Chinese Tea/明治十七年の上海アリス
イオシス/ichigo(岸田教団&THE明星ロケッツ/JUDGEMENT)	クオリア	魔法少女達の百年祭/U.N.オーエンは彼女なのか？
イオシス/lily-an(Liz Triangle)	MIRACLE is not miracle	少女が見た日本の原風景/信仰は儚き人間の為に
イオシス/miko	記憶の系譜 ～until the End of History	ジャパニーズサーガ/阿礼の子供
イオシス/miko	月夜を隠さない程度の能力?	少女綺想曲　～ Dream Battle
イオシス/miko	ねこ巫女れいむ	少女綺想曲　～ Dream Battle
イオシス/miko	チルノのパーフェクトさんすう教室〈Full.ver〉	おてんば恋娘
イオシス/miko	チルノのパーフェクトさんすう教室〈Full.ver〉《ボーカルアシスト》	おてんば恋娘
イオシス/miko	チルノのパーフェクトさんすう教室〈Short.ver〉	おてんば恋娘
イオシス/miko	チルノのパーフェクトさんすう教室〈Short.ver〉《アニメ映像》	おてんば恋娘
イオシス/miko	アーティフィシャル・チルドレン	Romantic Children/不思議の国のアリス
イオシス/miko	白玉楼 ～幽冥の住人は割と少ない	東方妖々夢　～ Ancient Temple
イオシス/miko	お賽銭・ちょうだい	少女綺想曲　～ Dream Battle/春色小径　～ Colorful Path
イオシス/miko	アリス→デレ	ブクレシュティの人形師/人形裁判　～ 人の形弄びし少女
イオシス/miko	讃えよ我を、祀れ奇跡を	御柱の墓場　～ Grave of Being/神さびた古戦場　～ Suwa Foughten Field
イオシス/miko	博麗神社町内会音頭	二色蓮花蝶　～ Ancients
イオシス/miko	患部で止まってすぐ溶ける ～狂気の優曇華院	狂気の瞳　～ Invisible Full Moon
イオシス/miko	魔理沙に大変な役でハコにされました	Romantic Children/人形裁判　～ 人の形弄びし少女
イオシス/miko (Alternative ending)	小さな小さなしまぱん	小さな小さな賢将
イオシス/miko (Alternative ending)	てんこの恋愛下克上!エクスクラクラ☆ラメーション!	有頂天変　～ Wonderful Heaven
イオシス/miko (Alternative ending)	チルノのパーフェクトほけんたいいく	おてんば恋娘
イオシス/miko (Alternative ending)	your own beautiful world	ネクロファンタジア
イオシス/miko (Alternative ending)	はたてのバッコイ殺人事件	妖怪の山　～ Mysterious Mountain
イオシス/miko (Alternative ending)	恋の氷結おてんば湯けむりチルノ温泉	おてんば恋娘/春の氷精
イオシス/miko (Alternative ending)	ぶっこめ!幽香さん! ～ あの頃のウチはヤバかった	今昔幻想郷　～ Flower Land
イオシス/miko (Alternative ending)	少女さとりのさとりったー	少女さとり　～ 3rd eye
イオシス/miko (Alternative ending)	あげぽよTONIGHT	狂気の瞳　～ Invisible Full Moon
イオシス/miko(Alternative ending)・Jenya	恋の呪文を唱える程度の能力	ヴワル魔法図書館/ラクトガール　～ 少女密室
イオシス/miko(Alternative ending)，ビートまりお(COOL&CREATE)	大江山ジャイアントスイング	御伽の国の鬼が島　～ Missing Power/旧地獄街道を行く/華のさかづき大江山
イオシス/miko/quim	患部で止まらずそのまま奥まであんああん ～最後の優雲華院	狂気の瞳　～ Invisible Full Moon
イオシス/miko/quim	有頂天マゾヒスティック	有頂天変　～ Wonderful Heaven
イオシス/miko、榎津まお	Border of extacy	ボーダーオブライフ/ネクロファンタジア
イオシス/miko，あゆ	コミカルなミシャグジとラジエーション	おてんば恋娘
イオシス/miko，あゆ，咲希	株式会社ボーダー商事・社歌	ネクロファンタジア
イオシス/miko，あゆ，咲希	株式会社ボーダー商事・社歌〈仁と侠を操る程度の能力〉	ネクロファンタジア
イオシス/miko，ゆか，まり	お嫁にしなさいっ!	ブクレシュティの人形師/恋色マスタースパーク/オリエンタルダークフライト
イオシス/minami	飲酒オンザビール	信仰は儚き人間の為に
イオシス/quim	夜を刻む銀の刃	月時計　～ ルナ・ダイアル
イオシス/void(IOSYS)	リトルストーリー	上海紅茶館　～ Chinese Tea/明治十七年の上海アリス
イオシス/witch(Sound CYCLONE)	夢が終わるまでに	妖魔夜行/おてんば恋娘/蠢々秋月　～ Mooned Insect/稲田姫様に叱られるから/封じられた妖怪　～ Lost Place
イオシス/yonji(Girl's short hair)	Surrender	ハルトマンの妖怪少女
イオシス/℃iel(Capriccioso Cantabile)	one-sided love	幽霊楽団　～ Phantom Ensemble
イオシス/あいかぴん(Raise Clamor)	僕が創ったこの世界	ほおずきみたいに紅い魂/妖魔夜行
イオシス/あいかぴん(Raise Clamor)	Love The Heart	ハートフェルトファンシー/少女さとり　～ 3rd eye
イオシス/あいかぴん(Raise Clamor)	Desire	リジッドパラダイス
イオシス/あいかぴん(Raise Clamor)	プリズマティック・グルーヴ	幽霊楽団　～ Phantom Ensemble
イオシス/あいかぴん+DD”ナカタ”Metal	Dance is not a crime	ほおずきみたいに紅い魂
イオシス/あさな	黒い星	恋色マスタースパーク
イオシス/あさな	忘却の雨	亡き王女の為のセプテット
イオシス/あさな	千歳の夢を遠く過ぎても	プレインエイジア
イオシス/あさな	Can you love me ?	ハートフェルトファンシー/少女さとり　～ 3rd eye
イオシス/あさな	star river	感情の摩天楼　～ Cosmic Mind
イオシス/あさな	求聞持の能力	夜の鳩山を飛ぶ‐Power Mix
イオシス/あさな	be in love with you	神々が恋した幻想郷
イオシス/あさな	Burst!!	東方妖々夢　～ Ancient Temple
イオシス/あさな	雨のち笑顔	少女綺想曲　～ Dream Battle/春色小径　～ Colorful Path
イオシス/あさな	雪が恋しくて	おてんば恋娘
イオシス/あさな	Fraulein Lilie	ポイズンボディ　～ Forsaken Doll/花は幻想のままに
イオシス/あさな	れみりゃ@フルムーン	亡き王女の為のセプテット
イオシス/あまね(COOL&CREATE)，ARM(IOSYS)	逃げ出せ! どうぶつの森ガール	少女幻葬　～ Necro-Fantasy
イオシス/あまね+ビートまりお(COOL&CREATE)	ウサテイ	シンデレラケージ　～ Kagome-Kagome/お宇佐さまの素い幡
イオシス/あゆ	Bad Apple & Good Orange	装飾戦　～ Decoration Battle/Bad Apple!!/霊戦　～ Perdition crisis
イオシス/あゆ	お人形遊び	プラスチックマインド/the Grimoire of Alice/人形裁判　～ 人の形弄びし少女
イオシス/あゆ	秋の戦士 オータムシスターズ	人恋し神様　～ Romantic Fall/稲田姫様に叱られるから
イオシス/あゆ	Saint Marisa の贈り物	恋色マスタースパーク
イオシス/あゆ	けーねのえかきうた	プレインエイジア
イオシス/あゆ from KKproject	おしえてほしいよ☆けーねせんせい	プレインエイジア
イオシス/あゆ from KKproject	変身解除!キモけーね	プレインエイジア
イオシス/あゆ(Dear Chocolat)	運命狂サディスティック	亡き王女の為のセプテット
イオシス/あゆ(IOSYS/ACT)，coda(Antp/ACT)	宵闇PARTY	ほおずきみたいに紅い魂
イオシス/あゆ(イオシス)・nyanyannya(Team.ねこかん[猫])	神獣の名の下に	プレインエイジア
イオシス/あゆ・三澤秋・Studioどらごんめいる	月見湯温泉恋旅情	狂気の瞳　～ Invisible Full Moon
イオシス/あゆ，イザベル，岩杉夏	わたしたちは、たくさんのまほうのなかにいきてた	不思議の国のアリス/ラクトガール　～ 少女密室/恋色マスタースパーク
イオシス/あゆ，イザベル，岩杉夏	紫雨UNITED まさかのアリス突撃編	ラクトガール　～ 少女密室/人形裁判　～ 人の形弄びし少女
